id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
1227,1227,TARDE,,,,,,,,,,,,
1228,1228,CHÁVENA,,,,,,,,,,,,
1229,1229,TÁBUA,,,,,,,,,,,,
1230,1230,QUADRO PRETO,,,,,,,,,,,,
1231,1231,TOURO,,,,,,,,,,,,
1232,1232,TÁXI,,,,,,,,,,,,
1233,1233,TE,,,,,,,,,,,,
1234,1234,TE,,,,,,,,,,,,
1235,1235,CHÁ,,,,,,,,,,,,
1236,1236,TEATRO,,,,,,,,,,,,
1237,1237,TOT,,,,,,,,,,,,
1238,1238,TELHADO,,,,,,,,,,,,
1239,1239,TECIDO,,,,,,,,,,,,
1240,1240,TELEFONAR,,,,,,,,,,,,
1241,1241,TELEFONE,,,,,,,,,,,,
1242,1242,TELEVISÃO,,,,,,,,,,,,
1243,1243,TEMER,,,,,,,,,,,,
1244,1244,TEMPO,,,,,,,,,,,,
1245,1245,TEMPO,,,,,,,,,,,,
1246,1246,SUSTENTAR,,,,,,,,,,,,
1247,1247,TÉNIS,,,,,,,,,,,,
1248,1248,TERRA,,,,,,,,,,,,
1249,1249,TERRA,,,,,,,,,,,,
1250,1250,TERRAÇO,,,,,,,,,,,,
1251,1251,TERCEIRO,,,,,,,,,,,,
1252,1252,TI,,,,,,,,,,,,
1253,1253,TIA,,,,,,,,,,,,
1254,1254,TIGRE,,,,,,,,,,,,
1255,1255,TIO,,,,,,,,,,,,
1256,1256,TOCAR,,,,,,,,,,,,
1257,1257,TOMATE,,,,,,,,,,,,
1258,1258,TEU,,,,,,,,,,,,
1259,1259,TEU,,,,,,,,,,,,
1260,1260,VOLTAR A,,,,,,,,,,,,
1261,1261,VOLTAR,,,,,,,,,,,,
1262,1262,REDOR,,,,,,,,,,,,
1263,1263,TORNEIRA,,,,,,,,,,,,
1264,1264,TORRE,,,,,,,,,,,,
1265,1265,BOLO,,,,,,,,,,,,
1266,1266,TODO,,,,,,,,,,,,
1267,1267,TODO,,,,,,,,,,,,
1268,1268,TRATAR,,,,,,,,,,,,
1269,1269,TRATOR,,,,,,,,,,,,
1270,1270,PUXAR,,,,,,,,,,,,
1271,1271,TRANQUILO,,,,,,,,,,,,
1272,1272,TREZE,,,,,,,,,,,,
1273,1273,COMBOIO,,,,,,,,,,,,
1274,1274,TRINTA,,,,,,,,,,,,
1275,1275,TRÊS,,,,,,,,,,,,
1276,1276,TRISTE,,,,,,,,,,,,
1277,1277,TROMBETA,,,,,,,,,,,,
1278,1278,TRONCO,,,,,,,,,,,,
1279,1279,DEMASIADO,,,,,,,,,,,,
1280,1280,DEMASIADO,,,,,,,,,,,,
1281,1281,TU,,,,,,,,,,,,
1282,1282,TÚNEL,,,,,,,,,,,,
1283,1283,ÚLTIMO,,,,,,,,,,,,
1284,1284,ÚNICO,,,,,,,,,,,,
1285,1285,UNIR,,,,,,,,,,,,
1286,1286,UNIVERSIDADE,,,,,,,,,,,,
1287,1287,UM,,,,,,,,,,,,
1288,1288,UM,,,,,,,,,,,,
1289,1289,USAR,,,,,,,,,,,,
1290,1290,ÚTIL,,,,,,,,,,,,
1291,1291,UVA,,,,,,,,,,,,
1292,1292,FÉRIAS,,,,,,,,,,,,
1293,1293,VACA,,,,,,,,,,,,
1294,1294,VAZIO,,,,,,,,,,,,
1295,1295,VALER,,,,,,,,,,,,
1296,1296,MALA,,,,,,,,,,,,
1297,1297,VALE,,,,,,,,,,,,
1298,1298,VALOR,,,,,,,,,,,,
1299,1299,VEZ,,,,,,,,,,,,
1300,1300,VELHO,,,,,,,,,,,,
1301,1301,VELHO,,,,,,,,,,,,
1302,1302,CARRO,,,,,,,,,,,,
1303,1303,VER,,,,,,,,,,,,
1304,1304,VER-SE,,,,,,,,,,,,
1305,1305,VELA,,,,,,,,,,,,
1306,1306,GANHAR,,,,,,,,,,,,
1307,1307,VENDER,,,,,,,,,,,,
1308,1308,SEXTA-FEIRA,,,,,,,,,,,,
1309,1309,VIR,,,,,,,,,,,,
1310,1310,VENTO,,,,,,,,,,,,
1311,1311,BARRIGA,,,,,,,,,,,,
1312,1312,VERDE,,,,,,,,,,,,
1313,1313,VERDURA,,,,,,,,,,,,
1314,1314,VERDADE,,,,,,,,,,,,
1315,1315,VERME,,,,,,,,,,,,
1316,1316,PARA,,,,,,,,,,,,
1317,1317,TRAJE,,,,,,,,,,,,
1318,1318,ROUPA,,,,,,,,,,,,
1319,1319,VESTE,,,,,,,,,,,,
1320,1320,VESTIR,,,,,,,,,,,,
1321,1321,VESTIR-SE,,,,,,,,,,,,
1322,1322,COPO,,,,,,,,,,,,
1323,1323,FITA,,,,,,,,,,,,
1324,1324,RUA,,,,,,,,,,,,
1325,1325,ESTRADA,,,,,,,,,,,,
1326,1326,VIA,,,,,,,,,,,,
1327,1327,VIAGEM,,,,,,,,,,,,
1328,1328,VIAJANTE,,,,,,,,,,,,
1329,1329,VIAJAR,,,,,,,,,,,,
1330,1330,VINTE,,,,,,,,,,,,
1331,1331,QUINTA,,,,,,,,,,,,
1332,1332,POVOADO,,,,,,,,,,,,
1333,1333,VINHO,,,,,,,,,,,,
1334,1334,ROXO,,,,,,,,,,,,
1335,1335,VISITAR,,,,,,,,,,,,
1336,1336,VISTA,,,,,,,,,,,,
1337,1337,VIDA,,,,,,,,,,,,
1338,1338,VIVER,,,,,,,,,,,,
1339,1339,VIVO,,,,,,,,,,,,
1340,1340,ESPERTO,,,,,,,,,,,,
1341,1341,VOZ,,,,,,,,,,,,
1342,1342,VOAR,,,,,,,,,,,,
1343,1343,QUERER,,,,,,,,,,,,
1344,1344,GANA,,,,,,,,,,,,
1345,1345,RAPOSA,,,,,,,,,,,,
1346,1346,VOLTA,,,,,,,,,,,,
1347,1347,VOMITAR,,,,,,,,,,,,
1348,1348,VÓS,,,,,,,,,,,,
1349,1349,VOCÊ,,,,,,,,,,,,
1350,1350,VOS,,,,,,,,,,,,
1351,1351,VOS,,,,,,,,,,,,
1352,1352,VOSSO,,,,,,,,,,,,
1353,1353,VOSSO,,,,,,,,,,,,
1354,1354,ZERO,,,,,,,,,,,,
